"","Event_Index","UTC_Timestamp","UTC_Date","Local_Timestamp","Local_Timezone","Local_Date","Experiment_ID","Experiment_Version","Tree_Node_Key","Repeat_Key","Schedule_ID","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","Checkpoint","Task_Name","Task_Version","Randomise_questionnaire_elements?","Question_Key","Response"
"1721","34","1654686939685","08/06/2022 11:15:39","1654686939479","1","08/06/2022 12:15:39","86605","12","questionnaire-tgdr",NA,"22355823","rcburgqm","6589320",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"IRI","2","No","IRI_17","2"
"1722","35","1654686939685","08/06/2022 11:15:39","1654686939479","1","08/06/2022 12:15:39","86605","12","questionnaire-tgdr",NA,"22355823","rcburgqm","6589320",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"IRI","2","No","IRI_17-quantised","2"
"1723","36","1654686939685","08/06/2022 11:15:39","1654686939479","1","08/06/2022 12:15:39","86605","12","questionnaire-tgdr",NA,"22355823","rcburgqm","6589320",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"IRI","2","No","IRI_18","2"
"1724","37","1654686939685","08/06/2022 11:15:39","1654686939479","1","08/06/2022 12:15:39","86605","12","questionnaire-tgdr",NA,"22355823","rcburgqm","6589320",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"IRI","2","No","IRI_18-quantised","2"
"1725","38","1654686939685","08/06/2022 11:15:39","1654686939480","1","08/06/2022 12:15:39","86605","12","questionnaire-tgdr",NA,"22355823","rcburgqm","6589320",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"IRI","2","No","IRI_19","3"
"1726","39","1654686939685","08/06/2022 11:15:39","1654686939480","1","08/06/2022 12:15:39","86605","12","questionnaire-tgdr",NA,"22355823","rcburgqm","6589320",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"IRI","2","No","IRI_19-quantised","3"
"1727","40","1654686939685","08/06/2022 11:15:39","1654686939480","1","08/06/2022 12:15:39","86605","12","questionnaire-tgdr",NA,"22355823","rcburgqm","6589320",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"IRI","2","No","IRI_20","3"
"1728","41","1654686939685","08/06/2022 11:15:39","1654686939480","1","08/06/2022 12:15:39","86605","12","questionnaire-tgdr",NA,"22355823","rcburgqm","6589320",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"IRI","2","No","IRI_20-quantised","3"
"1729","42","1654686939685","08/06/2022 11:15:39","1654686939480","1","08/06/2022 12:15:39","86605","12","questionnaire-tgdr",NA,"22355823","rcburgqm","6589320",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"IRI","2","No","IRI_21","4"
"1730","43","1654686939757","08/06/2022 11:15:39","1654686939480","1","08/06/2022 12:15:39","86605","12","questionnaire-tgdr",NA,"22355823","rcburgqm","6589320",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"IRI","2","No","IRI_21-quantised","4"
"1731","44","1654686939757","08/06/2022 11:15:39","1654686939480","1","08/06/2022 12:15:39","86605","12","questionnaire-tgdr",NA,"22355823","rcburgqm","6589320",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"IRI","2","No","IRI_22","3"
"1732","45","1654686939757","08/06/2022 11:15:39","1654686939480","1","08/06/2022 12:15:39","86605","12","questionnaire-tgdr",NA,"22355823","rcburgqm","6589320",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"IRI","2","No","IRI_22-quantised","3"
"1733","46","1654686939757","08/06/2022 11:15:39","1654686939480","1","08/06/2022 12:15:39","86605","12","questionnaire-tgdr",NA,"22355823","rcburgqm","6589320",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"IRI","2","No","IRI_23","3"
"1734","47","1654686939757","08/06/2022 11:15:39","1654686939481","1","08/06/2022 12:15:39","86605","12","questionnaire-tgdr",NA,"22355823","rcburgqm","6589320",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"IRI","2","No","IRI_23-quantised","3"
"1735","48","1654686939757","08/06/2022 11:15:39","1654686939481","1","08/06/2022 12:15:39","86605","12","questionnaire-tgdr",NA,"22355823","rcburgqm","6589320",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"IRI","2","No","IRI_24","2"
"1736","49","1654686939757","08/06/2022 11:15:39","1654686939481","1","08/06/2022 12:15:39","86605","12","questionnaire-tgdr",NA,"22355823","rcburgqm","6589320",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"IRI","2","No","IRI_24-quantised","2"
"1737","50","1654686939757","08/06/2022 11:15:39","1654686939481","1","08/06/2022 12:15:39","86605","12","questionnaire-tgdr",NA,"22355823","rcburgqm","6589320",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"IRI","2","No","IRI_25","3"
"1738","51","1654686939757","08/06/2022 11:15:39","1654686939481","1","08/06/2022 12:15:39","86605","12","questionnaire-tgdr",NA,"22355823","rcburgqm","6589320",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"IRI","2","No","IRI_25-quantised","3"
"1739","52","1654686939757","08/06/2022 11:15:39","1654686939481","1","08/06/2022 12:15:39","86605","12","questionnaire-tgdr",NA,"22355823","rcburgqm","6589320",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"IRI","2","No","IRI_26","3"
"1740","53","1654686939757","08/06/2022 11:15:39","1654686939481","1","08/06/2022 12:15:39","86605","12","questionnaire-tgdr",NA,"22355823","rcburgqm","6589320",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"IRI","2","No","IRI_26-quantised","3"
"1741","54","1654686939757","08/06/2022 11:15:39","1654686939481","1","08/06/2022 12:15:39","86605","12","questionnaire-tgdr",NA,"22355823","rcburgqm","6589320",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"IRI","2","No","IRI_27","2"
"1742","55","1654686939757","08/06/2022 11:15:39","1654686939482","1","08/06/2022 12:15:39","86605","12","questionnaire-tgdr",NA,"22355823","rcburgqm","6589320",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"IRI","2","No","IRI_27-quantised","2"
"1743","56","1654686939757","08/06/2022 11:15:39","1654686939482","1","08/06/2022 12:15:39","86605","12","questionnaire-tgdr",NA,"22355823","rcburgqm","6589320",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"IRI","2","No","IRI_28","4"
"1744","57","1654686939757","08/06/2022 11:15:39","1654686939482","1","08/06/2022 12:15:39","86605","12","questionnaire-tgdr",NA,"22355823","rcburgqm","6589320",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"IRI","2","No","IRI_28-quantised","4"
"1745","58","1654686939757","08/06/2022 11:15:39","1654686939482","1","08/06/2022 12:15:39","86605","12","questionnaire-tgdr",NA,"22355823","rcburgqm","6589320",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"IRI","2","No","END QUESTIONNAIRE","175543"
"1746","1","1654692486771","08/06/2022 12:48:06","1654692486643","1","08/06/2022 13:48:06","86605","12","questionnaire-tgdr",NA,"22358426","p1el4un1","6590094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"IRI","2","No","BEGIN QUESTIONNAIRE",NA
"1747","2","1654692600618","08/06/2022 12:50:00","1654692600303","1","08/06/2022 13:50:00","86605","12","questionnaire-tgdr",NA,"22358426","p1el4un1","6590094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"IRI","2","No","IRI_1","1"
"1748","3","1654692601067","08/06/2022 12:50:01","1654692600304","1","08/06/2022 13:50:00","86605","12","questionnaire-tgdr",NA,"22358426","p1el4un1","6590094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"IRI","2","No","IRI_1-quantised","1"
"1749","4","1654692601067","08/06/2022 12:50:01","1654692600304","1","08/06/2022 13:50:00","86605","12","questionnaire-tgdr",NA,"22358426","p1el4un1","6590094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"IRI","2","No","IRI_2","5"
"1750","5","1654692601067","08/06/2022 12:50:01","1654692600305","1","08/06/2022 13:50:00","86605","12","questionnaire-tgdr",NA,"22358426","p1el4un1","6590094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"IRI","2","No","IRI_2-quantised","5"
"1751","6","1654692601067","08/06/2022 12:50:01","1654692600305","1","08/06/2022 13:50:00","86605","12","questionnaire-tgdr",NA,"22358426","p1el4un1","6590094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"IRI","2","No","IRI_3","1"
"1752","7","1654692601067","08/06/2022 12:50:01","1654692600305","1","08/06/2022 13:50:00","86605","12","questionnaire-tgdr",NA,"22358426","p1el4un1","6590094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"IRI","2","No","IRI_3-quantised","1"
"1753","8","1654692601067","08/06/2022 12:50:01","1654692600305","1","08/06/2022 13:50:00","86605","12","questionnaire-tgdr",NA,"22358426","p1el4un1","6590094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"IRI","2","No","IRI_4","1"
"1754","9","1654692601067","08/06/2022 12:50:01","1654692600305","1","08/06/2022 13:50:00","86605","12","questionnaire-tgdr",NA,"22358426","p1el4un1","6590094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"IRI","2","No","IRI_4-quantised","1"
"1755","10","1654692601067","08/06/2022 12:50:01","1654692600305","1","08/06/2022 13:50:00","86605","12","questionnaire-tgdr",NA,"22358426","p1el4un1","6590094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"IRI","2","No","IRI_5","3"
"1756","11","1654692601067","08/06/2022 12:50:01","1654692600305","1","08/06/2022 13:50:00","86605","12","questionnaire-tgdr",NA,"22358426","p1el4un1","6590094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"IRI","2","No","IRI_5-quantised","3"
"1757","12","1654692601067","08/06/2022 12:50:01","1654692600305","1","08/06/2022 13:50:00","86605","12","questionnaire-tgdr",NA,"22358426","p1el4un1","6590094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"IRI","2","No","IRI_6","1"
"1758","13","1654692601067","08/06/2022 12:50:01","1654692600305","1","08/06/2022 13:50:00","86605","12","questionnaire-tgdr",NA,"22358426","p1el4un1","6590094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"IRI","2","No","IRI_6-quantised","1"
"1759","14","1654692601067","08/06/2022 12:50:01","1654692600305","1","08/06/2022 13:50:00","86605","12","questionnaire-tgdr",NA,"22358426","p1el4un1","6590094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"IRI","2","No","IRI_7","4"
"1760","15","1654692601067","08/06/2022 12:50:01","1654692600305","1","08/06/2022 13:50:00","86605","12","questionnaire-tgdr",NA,"22358426","p1el4un1","6590094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"IRI","2","No","IRI_7-quantised","4"
"1761","16","1654692601067","08/06/2022 12:50:01","1654692600305","1","08/06/2022 13:50:00","86605","12","questionnaire-tgdr",NA,"22358426","p1el4un1","6590094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"IRI","2","No","IRI_8","4"
"1762","17","1654692601067","08/06/2022 12:50:01","1654692600305","1","08/06/2022 13:50:00","86605","12","questionnaire-tgdr",NA,"22358426","p1el4un1","6590094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"IRI","2","No","IRI_8-quantised","4"
"1763","18","1654692601067","08/06/2022 12:50:01","1654692600305","1","08/06/2022 13:50:00","86605","12","questionnaire-tgdr",NA,"22358426","p1el4un1","6590094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"IRI","2","No","IRI_9","4"
"1764","19","1654692601067","08/06/2022 12:50:01","1654692600306","1","08/06/2022 13:50:00","86605","12","questionnaire-tgdr",NA,"22358426","p1el4un1","6590094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"IRI","2","No","IRI_9-quantised","4"
"1765","20","1654692601067","08/06/2022 12:50:01","1654692600306","1","08/06/2022 13:50:00","86605","12","questionnaire-tgdr",NA,"22358426","p1el4un1","6590094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"IRI","2","No","IRI_10","1"
"1766","21","1654692601067","08/06/2022 12:50:01","1654692600306","1","08/06/2022 13:50:00","86605","12","questionnaire-tgdr",NA,"22358426","p1el4un1","6590094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"IRI","2","No","IRI_10-quantised","1"
"1767","22","1654692601067","08/06/2022 12:50:01","1654692600306","1","08/06/2022 13:50:00","86605","12","questionnaire-tgdr",NA,"22358426","p1el4un1","6590094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"IRI","2","No","IRI_11","4"
"1768","23","1654692601134","08/06/2022 12:50:01","1654692600306","1","08/06/2022 13:50:00","86605","12","questionnaire-tgdr",NA,"22358426","p1el4un1","6590094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"IRI","2","No","IRI_11-quantised","4"
"1769","24","1654692601134","08/06/2022 12:50:01","1654692600306","1","08/06/2022 13:50:00","86605","12","questionnaire-tgdr",NA,"22358426","p1el4un1","6590094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"IRI","2","No","IRI_12","2"
"1770","25","1654692601134","08/06/2022 12:50:01","1654692600306","1","08/06/2022 13:50:00","86605","12","questionnaire-tgdr",NA,"22358426","p1el4un1","6590094",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"IRI","2","No","IRI_12-quantised","2"
