"","Event_Index","UTC_Timestamp","UTC_Date","Local_Timestamp","Local_Timezone","Local_Date","Experiment_ID","Experiment_Version","Tree_Node_Key","Repeat_Key","Schedule_ID","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","Checkpoint","Task_Name","Task_Version","Randomise_questionnaire_elements?","Question_Key","Response"
"581","13","1657021115827","05/07/2022 11:38:35","1657021115698","1","05/07/2022 12:38:35","90346","5","questionnaire-cppy",NA,"22947796","ske1wdwv","6727373",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","mother_tongue-text",NA
"582","14","1657021115827","05/07/2022 11:38:35","1657021115699","1","05/07/2022 12:38:35","90346","5","questionnaire-cppy",NA,"22947796","ske1wdwv","6727373",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","response-1","UK"
"583","15","1657021115827","05/07/2022 11:38:35","1657021115699","1","05/07/2022 12:38:35","90346","5","questionnaire-cppy",NA,"22947796","ske1wdwv","6727373",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","research","no"
"584","16","1657021115827","05/07/2022 11:38:35","1657021115699","1","05/07/2022 12:38:35","90346","5","questionnaire-cppy",NA,"22947796","ske1wdwv","6727373",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","research-quantised","2"
"585","17","1657021115827","05/07/2022 11:38:35","1657021115699","1","05/07/2022 12:38:35","90346","5","questionnaire-cppy",NA,"22947796","ske1wdwv","6727373",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","research_subject",NA
"586","18","1657021115827","05/07/2022 11:38:35","1657021115699","1","05/07/2022 12:38:35","90346","5","questionnaire-cppy",NA,"22947796","ske1wdwv","6727373",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","END QUESTIONNAIRE","43373"
"587","1","1657025506834","05/07/2022 12:51:46","1657025506744","1","05/07/2022 13:51:46","90346","5","questionnaire-cppy",NA,"22949140","wkig7g26","6727740",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","BEGIN QUESTIONNAIRE",NA
"588","2","1657025553912","05/07/2022 12:52:33","1657025553840","1","05/07/2022 13:52:33","90346","5","questionnaire-cppy",NA,"22949140","wkig7g26","6727740",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Sex","Female"
"589","3","1657025553961","05/07/2022 12:52:33","1657025553842","1","05/07/2022 13:52:33","90346","5","questionnaire-cppy",NA,"22949140","wkig7g26","6727740",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Sex-quantised","1"
"590","4","1657025553961","05/07/2022 12:52:33","1657025553842","1","05/07/2022 13:52:33","90346","5","questionnaire-cppy",NA,"22949140","wkig7g26","6727740",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Sex-text",NA
"591","5","1657025553961","05/07/2022 12:52:33","1657025553842","1","05/07/2022 13:52:33","90346","5","questionnaire-cppy",NA,"22949140","wkig7g26","6727740",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","age","23"
"592","6","1657025553961","05/07/2022 12:52:33","1657025553842","1","05/07/2022 13:52:33","90346","5","questionnaire-cppy",NA,"22949140","wkig7g26","6727740",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Education","College or university"
"593","7","1657025553961","05/07/2022 12:52:33","1657025553842","1","05/07/2022 13:52:33","90346","5","questionnaire-cppy",NA,"22949140","wkig7g26","6727740",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Education-quantised","4"
"594","8","1657025553961","05/07/2022 12:52:33","1657025553842","1","05/07/2022 13:52:33","90346","5","questionnaire-cppy",NA,"22949140","wkig7g26","6727740",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Ethnicity","Asian/Asian British"
"595","9","1657025553961","05/07/2022 12:52:33","1657025553842","1","05/07/2022 13:52:33","90346","5","questionnaire-cppy",NA,"22949140","wkig7g26","6727740",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Ethnicity-quantised","3"
"596","10","1657025553961","05/07/2022 12:52:33","1657025553842","1","05/07/2022 13:52:33","90346","5","questionnaire-cppy",NA,"22949140","wkig7g26","6727740",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Ethnicity-text",NA
"597","11","1657025553961","05/07/2022 12:52:33","1657025553842","1","05/07/2022 13:52:33","90346","5","questionnaire-cppy",NA,"22949140","wkig7g26","6727740",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","mother_tongue","Other (please specify)"
"598","12","1657025553961","05/07/2022 12:52:33","1657025553842","1","05/07/2022 13:52:33","90346","5","questionnaire-cppy",NA,"22949140","wkig7g26","6727740",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","mother_tongue-text","cantonese"
"599","13","1657025553961","05/07/2022 12:52:33","1657025553842","1","05/07/2022 13:52:33","90346","5","questionnaire-cppy",NA,"22949140","wkig7g26","6727740",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","response-1","Hong Kong"
"600","14","1657025553961","05/07/2022 12:52:33","1657025553843","1","05/07/2022 13:52:33","90346","5","questionnaire-cppy",NA,"22949140","wkig7g26","6727740",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","research","yes"
"601","15","1657025553961","05/07/2022 12:52:33","1657025553843","1","05/07/2022 13:52:33","90346","5","questionnaire-cppy",NA,"22949140","wkig7g26","6727740",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","research-quantised","1"
"602","16","1657025553961","05/07/2022 12:52:33","1657025553843","1","05/07/2022 13:52:33","90346","5","questionnaire-cppy",NA,"22949140","wkig7g26","6727740",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","research_subject","Child Mental Health"
"603","17","1657025553961","05/07/2022 12:52:33","1657025553843","1","05/07/2022 13:52:33","90346","5","questionnaire-cppy",NA,"22949140","wkig7g26","6727740",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","END QUESTIONNAIRE","47099"
"604","1","1657030380843","05/07/2022 14:13:00","1657030380730","1","05/07/2022 15:13:00","90346","5","questionnaire-cppy",NA,"22951052","x886pg16","6728246",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","BEGIN QUESTIONNAIRE",NA
"605","2","1657030423598","05/07/2022 14:13:43","1657030423507","1","05/07/2022 15:13:43","90346","5","questionnaire-cppy",NA,"22951052","x886pg16","6728246",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Sex","Female"
"606","3","1657030423639","05/07/2022 14:13:43","1657030423508","1","05/07/2022 15:13:43","90346","5","questionnaire-cppy",NA,"22951052","x886pg16","6728246",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Sex-quantised","1"
"607","4","1657030423639","05/07/2022 14:13:43","1657030423508","1","05/07/2022 15:13:43","90346","5","questionnaire-cppy",NA,"22951052","x886pg16","6728246",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Sex-text",NA
"608","5","1657030423639","05/07/2022 14:13:43","1657030423508","1","05/07/2022 15:13:43","90346","5","questionnaire-cppy",NA,"22951052","x886pg16","6728246",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","age","23"
"609","6","1657030423639","05/07/2022 14:13:43","1657030423508","1","05/07/2022 15:13:43","90346","5","questionnaire-cppy",NA,"22951052","x886pg16","6728246",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Education","Post-graduate degree"
"610","7","1657030423639","05/07/2022 14:13:43","1657030423508","1","05/07/2022 15:13:43","90346","5","questionnaire-cppy",NA,"22951052","x886pg16","6728246",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Education-quantised","5"
"611","8","1657030423639","05/07/2022 14:13:43","1657030423508","1","05/07/2022 15:13:43","90346","5","questionnaire-cppy",NA,"22951052","x886pg16","6728246",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Ethnicity","Other (please specify)"
"612","9","1657030423639","05/07/2022 14:13:43","1657030423508","1","05/07/2022 15:13:43","90346","5","questionnaire-cppy",NA,"22951052","x886pg16","6728246",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Ethnicity-text","Asian"
"613","10","1657030423639","05/07/2022 14:13:43","1657030423509","1","05/07/2022 15:13:43","90346","5","questionnaire-cppy",NA,"22951052","x886pg16","6728246",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","mother_tongue","Chinese"
"614","11","1657030423639","05/07/2022 14:13:43","1657030423509","1","05/07/2022 15:13:43","90346","5","questionnaire-cppy",NA,"22951052","x886pg16","6728246",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","mother_tongue-quantised","3"
"615","12","1657030423639","05/07/2022 14:13:43","1657030423509","1","05/07/2022 15:13:43","90346","5","questionnaire-cppy",NA,"22951052","x886pg16","6728246",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","mother_tongue-text",NA
"616","13","1657030423639","05/07/2022 14:13:43","1657030423509","1","05/07/2022 15:13:43","90346","5","questionnaire-cppy",NA,"22951052","x886pg16","6728246",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","response-1","China"
"617","14","1657030423639","05/07/2022 14:13:43","1657030423509","1","05/07/2022 15:13:43","90346","5","questionnaire-cppy",NA,"22951052","x886pg16","6728246",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","research","no"
"618","15","1657030423639","05/07/2022 14:13:43","1657030423509","1","05/07/2022 15:13:43","90346","5","questionnaire-cppy",NA,"22951052","x886pg16","6728246",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","research-quantised","2"
"619","16","1657030423639","05/07/2022 14:13:43","1657030423509","1","05/07/2022 15:13:43","90346","5","questionnaire-cppy",NA,"22951052","x886pg16","6728246",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","research_subject",NA
"620","17","1657030423639","05/07/2022 14:13:43","1657030423509","1","05/07/2022 15:13:43","90346","5","questionnaire-cppy",NA,"22951052","x886pg16","6728246",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","END QUESTIONNAIRE","42779"
"621","1","1657032059105","05/07/2022 14:40:59","1657032053806","1","05/07/2022 15:40:53","90346","5","questionnaire-cppy",NA,"22951601","4swlxwke","6728446",NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 103.0.0.0","1549x872","1550x767",NA,"Demographics","5","No","BEGIN QUESTIONNAIRE",NA
"622","2","1657032109079","05/07/2022 14:41:49","1657032103781","1","05/07/2022 15:41:43","90346","5","questionnaire-cppy",NA,"22951601","4swlxwke","6728446",NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 103.0.0.0","1549x872","1533x767",NA,"Demographics","5","No","Sex","Female"
"623","3","1657032109154","05/07/2022 14:41:49","1657032103789","1","05/07/2022 15:41:43","90346","5","questionnaire-cppy",NA,"22951601","4swlxwke","6728446",NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 103.0.0.0","1549x872","1533x767",NA,"Demographics","5","No","Sex-quantised","1"
"624","4","1657032109154","05/07/2022 14:41:49","1657032103789","1","05/07/2022 15:41:43","90346","5","questionnaire-cppy",NA,"22951601","4swlxwke","6728446",NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 103.0.0.0","1549x872","1533x767",NA,"Demographics","5","No","Sex-text",NA
"625","5","1657032109154","05/07/2022 14:41:49","1657032103789","1","05/07/2022 15:41:43","90346","5","questionnaire-cppy",NA,"22951601","4swlxwke","6728446",NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 103.0.0.0","1549x872","1533x767",NA,"Demographics","5","No","age","19"
"626","6","1657032109154","05/07/2022 14:41:49","1657032103790","1","05/07/2022 15:41:43","90346","5","questionnaire-cppy",NA,"22951601","4swlxwke","6728446",NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 103.0.0.0","1549x872","1533x767",NA,"Demographics","5","No","Education","College or university"
"627","7","1657032109154","05/07/2022 14:41:49","1657032103790","1","05/07/2022 15:41:43","90346","5","questionnaire-cppy",NA,"22951601","4swlxwke","6728446",NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 103.0.0.0","1549x872","1533x767",NA,"Demographics","5","No","Education-quantised","4"
"628","8","1657032109154","05/07/2022 14:41:49","1657032103790","1","05/07/2022 15:41:43","90346","5","questionnaire-cppy",NA,"22951601","4swlxwke","6728446",NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 103.0.0.0","1549x872","1533x767",NA,"Demographics","5","No","Ethnicity","Asian/Asian British"
"629","9","1657032109154","05/07/2022 14:41:49","1657032103791","1","05/07/2022 15:41:43","90346","5","questionnaire-cppy",NA,"22951601","4swlxwke","6728446",NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 103.0.0.0","1549x872","1533x767",NA,"Demographics","5","No","Ethnicity-quantised","3"
"630","10","1657032109154","05/07/2022 14:41:49","1657032103791","1","05/07/2022 15:41:43","90346","5","questionnaire-cppy",NA,"22951601","4swlxwke","6728446",NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 103.0.0.0","1549x872","1533x767",NA,"Demographics","5","No","Ethnicity-text",NA
"631","11","1657032109154","05/07/2022 14:41:49","1657032103792","1","05/07/2022 15:41:43","90346","5","questionnaire-cppy",NA,"22951601","4swlxwke","6728446",NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 103.0.0.0","1549x872","1533x767",NA,"Demographics","5","No","mother_tongue","Other (please specify)"
"632","12","1657032109154","05/07/2022 14:41:49","1657032103795","1","05/07/2022 15:41:43","90346","5","questionnaire-cppy",NA,"22951601","4swlxwke","6728446",NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 103.0.0.0","1549x872","1533x767",NA,"Demographics","5","No","mother_tongue-text","Vietnamese"
"633","13","1657032109154","05/07/2022 14:41:49","1657032103796","1","05/07/2022 15:41:43","90346","5","questionnaire-cppy",NA,"22951601","4swlxwke","6728446",NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 103.0.0.0","1549x872","1533x767",NA,"Demographics","5","No","response-1","Vietnam"
"634","14","1657032109154","05/07/2022 14:41:49","1657032103796","1","05/07/2022 15:41:43","90346","5","questionnaire-cppy",NA,"22951601","4swlxwke","6728446",NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 103.0.0.0","1549x872","1533x767",NA,"Demographics","5","No","research","no"
"635","15","1657032109154","05/07/2022 14:41:49","1657032103796","1","05/07/2022 15:41:43","90346","5","questionnaire-cppy",NA,"22951601","4swlxwke","6728446",NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 103.0.0.0","1549x872","1533x767",NA,"Demographics","5","No","research-quantised","2"
"636","16","1657032109154","05/07/2022 14:41:49","1657032103797","1","05/07/2022 15:41:43","90346","5","questionnaire-cppy",NA,"22951601","4swlxwke","6728446",NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 103.0.0.0","1549x872","1533x767",NA,"Demographics","5","No","research_subject",NA
"637","17","1657032109154","05/07/2022 14:41:49","1657032103797","1","05/07/2022 15:41:43","90346","5","questionnaire-cppy",NA,"22951601","4swlxwke","6728446",NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 103.0.0.0","1549x872","1533x767",NA,"Demographics","5","No","END QUESTIONNAIRE","49991"
"638","1","1657116528930","06/07/2022 14:08:48","1657116528837","1","06/07/2022 15:08:48","90346","5","questionnaire-cppy",NA,"22973163","piedsqfp","6736922",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","BEGIN QUESTIONNAIRE",NA
"639","2","1657116574028","06/07/2022 14:09:34","1657116573967","1","06/07/2022 15:09:33","90346","5","questionnaire-cppy",NA,"22973163","piedsqfp","6736922",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Sex","Female"
"640","3","1657116574086","06/07/2022 14:09:34","1657116573968","1","06/07/2022 15:09:33","90346","5","questionnaire-cppy",NA,"22973163","piedsqfp","6736922",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Sex-quantised","1"
